"0x9689dd2b1557b5a5:0xe9ec0f09dab28dff","+56322857104","MTEK Concón","MTEK Concón - Av. Concón Reñaca 3850, Local 1012, Concón, Valparaíso, Chile","-32.940068","-71.5463213","7","4.1","America/Santiago","","ChIJpbVXFSvdiZYR_42y2gkP7Ok","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd2b1557b5a5:0xe9ec0f09dab28dff","","Concón, Chile","true","true","","Av. Concón Reñaca 3850, Local 1012 | Concón | Valparaíso | Chile","Mobile phone repair shop","","","","","","","",""
"0x9689dda123b8ccd5:0xfcd0a61e13e7956b","+56974508107","Tu Mecánico a Domicilio","Tu Mecánico a Domicilio - 2520000, Valparaíso, Viña del Mar, Chile","-33.0048946","-71.5366067","23","4.7","America/Santiago","","ChIJ1cy4I6HdiZYRa5XnEx6m0Pw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dda123b8ccd5:0xfcd0a61e13e7956b","","Valparaíso, Viña del Mar, Chile","true","true","","2520000 | Valparaíso, Viña del Mar | Chile","Mechanic | Auto machine shop","","","","","","","",""
"0x9689ddfd7d334b1b:0x9de8664ab95e5092","+56968582250","Dilan Motos","Dilan Motos - Quillota 1250, 2020000 Viña del Mar, Valparaíso, Chile","-33.0110945","-71.5398043","13","4.2","America/Santiago","","ChIJG0szff3diZYRklBeuUpm6J0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689ddfd7d334b1b:0x9de8664ab95e5092","","Viña del Mar, Chile","true","true","","Quillota 1250 | 2020000 Viña del Mar | Valparaíso | Chile","Motorcycle repair shop","","","","","","","",""
"0x9689dd002c084197:0xf24fbd4e0f341320","","CityCars","CityCars - Quillota 2067, 2530319 Viña del Mar, Valparaíso, Chile","-33.0073515","-71.536186","","","America/Santiago","","ChIJl0EILADdiZYRIBM0D069T_I","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd002c084197:0xf24fbd4e0f341320","","Viña del Mar, Chile","false","false","","Quillota 2067 | 2530319 Viña del Mar | Valparaíso | Chile","Auto repair shop","","","","","","","",""
"0x9689dd00660445b3:0x26d5521c3482cfcf","","Taller Mecánico General","Taller Mecánico General - C. Dos 2328, 2530258 Viña del Mar, Valparaíso, Chile","-33.0061105","-71.5361472","","","America/Santiago","","ChIJs0UEZgDdiZYRz8-CNBxS1SY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd00660445b3:0x26d5521c3482cfcf","","Viña del Mar, Chile","false","false","","C. Dos 2328 | 2530258 Viña del Mar | Valparaíso | Chile","Auto repair shop","","","","","","","",""
"0x9689d916d0b48769:0xc8b18813f865a2b5","+56963602311","Carfer Auto Repair","Carfer Auto Repair - C. Angamos #169, 2440559 Quilpué, Valparaíso, Chile","-33.04943","-71.4008145","3","5","America/Santiago","https://www.facebook.com/carferautorepair/","ChIJaYe00BbZiZYRtaJl-BOIscg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689d916d0b48769:0xc8b18813f865a2b5","","Quilpué, Chile","false","false","","C. Angamos #169 | 2440559 Quilpué | Valparaíso | Chile","Mechanic","","","","","","","",""
"0x9689dff30217b105:0x5a0c742afed21b9f","+56950980916","Mecánica GDR especialista inyección Diesel y lubricentro las rejas Mitsubishi","Mecánica GDR especialista inyección Diesel y lubricentro las rejas Mitsubishi - Las Rejas 1349, 2560918 Viña del Mar, Valparaíso, Chile","-33.0269383","-71.522768","14","4.6","America/Santiago","","ChIJBbEXAvPfiZYRnxvS_ip0DFo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dff30217b105:0x5a0c742afed21b9f","","Viña del Mar, Chile","true","true","","Las Rejas 1349 | 2560918 Viña del Mar | Valparaíso | Chile","Auto repair shop | ATV repair shop","","","","","","","",""
"0x9689dc31ab9309e5:0x22af14045c944ad","+56988893785","Nelson pintura automotriz","Nelson pintura automotriz - Eduardo yañez 3195, achupallas, 2520000 Viña del Mar, Valparaíso, Chile","-33.005486999999995","-71.516379","51","4.7","America/Santiago","","ChIJ5QmTqzHciZYRrUTJRUDxKgI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dc31ab9309e5:0x22af14045c944ad","","Viña del Mar, Chile","true","true","","Eduardo yañez 3195, achupallas | 2520000 Viña del Mar | Valparaíso | Chile","Auto body shop","","","","","","","",""
"0x9689dd2e0bc1f3d7:0x21010ce7d7ab5c65","+56322865739","Resortes Deval","Resortes Deval - Carlos Ibáñez del Campo 2596, 2520000 Valparaíso, Viña del Mar, Valparaíso, Chile","-33.012233099999996","-71.50119389999999","39","4.3","America/Santiago","","ChIJ1_PBCy7diZYRZVyr1-cMASE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd2e0bc1f3d7:0x21010ce7d7ab5c65","","Valparaíso, Viña del Mar, Chile","true","true","","Carlos Ibáñez del Campo 2596 | 2520000 Valparaíso, Viña del Mar | Valparaíso | Chile","Truck repair shop","","","","","","","",""
"0x9689ddd59987a693:0x32526a5157f72dbe","+56977334328","Mecánica general","Mecánica general - Eduardo Yañez 102, 2340000 Viña del Mar, Valparaíso, Chile","-33.0001433","-71.51288219999999","","","America/Santiago","","ChIJk6aHmdXdiZYRvi33V1FqUjI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689ddd59987a693:0x32526a5157f72dbe","","Viña del Mar, Chile","false","false","","Eduardo Yañez 102 | 2340000 Viña del Mar | Valparaíso | Chile","Auto repair shop","","","","","","","",""
"0x9689dd3f4148e2d1:0x84c6e7f2fcca4fd","+56965996523","Pinto Motors Ingeniería Automotriz","Pinto Motors Ingeniería Automotriz - Manuel Ortúzar 575, 2520000 Viña del Mar, Valparaíso, Chile","-32.994619","-71.5122865","","","America/Santiago","https://www.pintomotors.cl/","ChIJ0eJIQT_diZYR_aTML39uTAg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd3f4148e2d1:0x84c6e7f2fcca4fd","","Viña del Mar, Chile","true","true","","Manuel Ortúzar 575 | 2520000 Viña del Mar | Valparaíso | Chile","Auto repair shop","","","","","","","",""
"0x4e8ad3ca2031e8e5:0x4baccdae9361bd41","+56956470271","TOBERO SERVICE","","-30.1146812","-89.7221493","","","America/Santiago","https://www.tobero.cl/","ChIJ5egxIMrTik4RQb1hk67NrEs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4e8ad3ca2031e8e5:0x4baccdae9361bd41","","","true","true","","","Mechanic | Service establishment","","","","","","","",""
"0x9689dad783226253:0x9e6bf6c1bedbd962","","Resortes Jerez","Resortes Jerez - Ruta 64 182, Limache, Valparaíso, Chile","-32.9284405","-71.4272955","12","4.4","America/Santiago","","ChIJU2Iig9faiZYRYtnbvsH2a54","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dad783226253:0x9e6bf6c1bedbd962","","Limache, Chile","true","true","","Ruta 64 182 | Limache | Valparaíso | Chile","Truck repair shop","","","","","","","",""
"0x9689c3b5abb34931:0x32715d096bfbbf10","+56966471332","TALLER 4x4 RITOKEPARTS","TALLER 4x4 RITOKEPARTS - Av. Borgoño 25740, 2510000 Concón, Valparaíso, Chile","-32.9207971","-71.50852379999999","7","5","America/Santiago","","ChIJMUmzq7XDiZYREL_7awldcTI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689c3b5abb34931:0x32715d096bfbbf10","","Concón, Chile","true","true","","Av. Borgoño 25740 | 2510000 Concón | Valparaíso | Chile","Jeep dealer | ATV repair shop","","","","","","","",""
"0x9689dd0013d93933:0xccdbb3db0cbcda36","","CITY CARS PINTURA AUTOMOTRIZ","CITY CARS PINTURA AUTOMOTRIZ - Las Amapolas 261, 2551047 Viña del Mar, Valparaíso, Chile","-33.0039649","-71.508375","","","America/Santiago","","ChIJMznZEwDdiZYRNtq8DNuz28w","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd0013d93933:0xccdbb3db0cbcda36","","Viña del Mar, Chile","false","false","","Las Amapolas 261 | 2551047 Viña del Mar | Valparaíso | Chile","Auto repair shop","","","","","","","",""
"0x9689de874fdfcd0f:0x5dd2334309d0ddb2","+56996623875","Yoshimura Motos","Yoshimura Motos - C. Cuatro 820-990, 2560851 Viña del Mar, Valparaíso, Chile","-33.026038199999995","-71.5240148","10","4.5","America/Santiago","","ChIJD83fT4feiZYRst3QCUMz0l0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689de874fdfcd0f:0x5dd2334309d0ddb2","","Viña del Mar, Chile","false","false","","C. Cuatro 820-990 | 2560851 Viña del Mar | Valparaíso | Chile","Motorcycle repair shop","","","","","","","",""
"0x9689dc49b2ce1dab:0x9cd5c2844101c7fe","","Automotriz Vina Libertad Sociedad Anonima","Automotriz Vina Libertad Sociedad Anonima - Av. Pacifico 5, 2541051 Viña del Mar, Valparaíso, Chile","-32.995125099999996","-71.5160391","","","America/Santiago","","ChIJqx3OsknciZYR_scBQYTC1Zw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dc49b2ce1dab:0x9cd5c2844101c7fe","","Viña del Mar, Chile","false","false","","Av. Pacifico 5 | 2541051 Viña del Mar | Valparaíso | Chile","Auto repair shop","","","","","","","",""
"0x9689dc602c568063:0xcafb549958a52c99","+56985375131","Desabolladura y Pintura Aspillaga Hornauer","Desabolladura y Pintura Aspillaga Hornauer - Cam. Internacional 3530, Montemar, Viña del Mar, Valparaíso, Chile","-32.972797799999995","-71.4982785","163","4.1","America/Santiago","http://www.aspillagahornauer.cl/","ChIJY4BWLGDciZYRmSylWJlU-8o","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dc602c568063:0xcafb549958a52c99","","Montemar, Viña del Mar, Chile","true","true","","Cam. Internacional 3530 | Montemar, Viña del Mar | Valparaíso | Chile","Auto body shop","","","","","","","",""
"0x9689de7a7591d86b:0x2895efb8042e93f9","+56322674637","Taller Elja","Taller Elja - La Marina 1864, 2520617 Viña del Mar, Valparaíso, Chile","-33.0289936","-71.5367883","23","4.6","America/Santiago","","ChIJa9iRdXreiZYR-ZMuBLjvlSg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689de7a7591d86b:0x2895efb8042e93f9","","Viña del Mar, Chile","true","true","","La Marina 1864 | 2520617 Viña del Mar | Valparaíso | Chile","Auto repair shop | Car repair and maintenance service","","","","","","","",""
"0x9689ddae533ea1a5:0x3ca8449a3d2007c6","+56947425888","CR WASH Spa.","CR WASH Spa. - El Bosque Ote. 4, 2525000 Concón, Valparaíso, Chile","-32.937743","-71.522781","9","4","America/Santiago","https://www.instagram.com/crwash.cl/","ChIJpaE-U67diZYRxgcgPZpEqDw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689ddae533ea1a5:0x3ca8449a3d2007c6","","Concón, Chile","true","true","","El Bosque Ote. 4 | 2525000 Concón | Valparaíso | Chile","Auto painting | Car wash | Mechanic","","","","","","","",""
"0x9689dbf7b75ca27b:0x75dbeabc43f2f551","+56965196137","TALLER DE PINTURA","TALLER DE PINTURA - Calle Dieciocho, Viña del Mar, Región de Valparaíso Viña del Valparaíso CL, 2520000 Mar, Chile","-32.9997113","-71.47570499999999","11","4.6","America/Santiago","","ChIJe6Jct_fbiZYRUfXyQ7zq23U","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dbf7b75ca27b:0x75dbeabc43f2f551","","Mar, Viña del Mar, Chile","true","true","","Calle Dieciocho, Viña del Mar, Región de Valparaíso Viña del Valparaíso CL | 2520000 Mar | Chile","Auto machine shop | Auto body shop","","","","","","","",""
"0x9689dde6155716fd:0x82ebc26ad6dc0bcf","","Técnico en refrigeración , electrónica, cámara de seguridad y electricidad. Empresa Enlaces y Clima Tech SpA","Técnico en refrigeración , electrónica, cámara de seguridad y electricidad. Empresa Enlaces y Clima Tech SpA - Av. Gómez Carreño 3701, 2520000 Viña del Mar, Valparaíso, Chile","-32.9889313","-71.523733","3","3.7","America/Santiago","","ChIJ_RZXFebdiZYRzwvc1mrC64I","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dde6155716fd:0x82ebc26ad6dc0bcf","","Viña del Mar, Chile","true","true","","Av. Gómez Carreño 3701 | 2520000 Viña del Mar | Valparaíso | Chile","Air conditioning repair service | Commercial refrigerator supplier | Computer security service | Computer store | Electrical supply store | Electrician | Refrigerator repair service | Security service","","","","","","","",""
"0x9689dd0039812f5b:0xd5b0aec3ccc63304","","Vulcanizacion","Vulcanizacion - Av. Benidorm 1169, 2531138 Viña del Mar, Valparaíso, Chile","-33.008735","-71.5425976","","","America/Santiago","","ChIJWy-BOQDdiZYRBDPGzMOusNU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd0039812f5b:0xd5b0aec3ccc63304","","Viña del Mar, Chile","false","false","","Av. Benidorm 1169 | 2531138 Viña del Mar | Valparaíso | Chile","Auto repair shop","","","","","","","",""
"0x9689dd7e46904723:0x21371a5f9964915","+56965706490","Top Secret Garage","Top Secret Garage - Ulises Poirier 272, 2551316 Viña del Mar, Valparaíso, Chile","-33.0082668","-71.5072484","","","America/Santiago","","ChIJI0eQRn7diZYRFUmW-aVxEwI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd7e46904723:0x21371a5f9964915","","Viña del Mar, Chile","false","false","","Ulises Poirier 272 | 2551316 Viña del Mar | Valparaíso | Chile","Auto body shop","","","","","","","",""
"0x9689c3bb4ca3eabf:0x2496a61660632e63","+56926336331","AutoNautic","AutoNautic, Reñaca, Bodega - Riñihue, Los Pinos 2540, Viña del Mar, Valparaíso, Chile","-32.961710499999995","-71.5107027","9","4.6","America/Santiago","https://www.autonautic.cl/","ChIJv-qjTLvDiZYRYy5jYBamliQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689c3bb4ca3eabf:0x2496a61660632e63","","Viña del Mar, Chile","true","true","","Reñaca, Bodega | Riñihue | Los Pinos 2540 | Viña del Mar, Valparaíso, Chile","Auto parts store","","","","","","","",""
"0x9689dfd233941d77:0x6175e7d13e9f438c","+56974524122","Hector cabello servicios mecaniso","Hector cabello servicios mecaniso - Las Begonias 33-23, 2551640 Viña del Mar, Valparaíso, Chile","-33.0163061","-71.4986206","","","America/Santiago","","ChIJdx2UM9LfiZYRjEOfPtHndWE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dfd233941d77:0x6175e7d13e9f438c","","Viña del Mar, Chile","false","false","","Las Begonias 33-23 | 2551640 Viña del Mar | Valparaíso | Chile","RV repair shop","","","","","","","",""
"0x9689dd00668bcb5b:0x10861dc411f7117e","","Vulca sin golpe","Vulca sin golpe - Av. Gómez Carreño 4305, 2541006 Viña del Mar, Valparaíso, Chile","-32.994827","-71.519594","2","3","America/Santiago","","ChIJW8uLZgDdiZYRfhH3EcQdhhA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd00668bcb5b:0x10861dc411f7117e","","Viña del Mar, Chile","false","false","","Av. Gómez Carreño 4305 | 2541006 Viña del Mar | Valparaíso | Chile","Auto repair shop","","","","","","","",""
"0x9689ddead001ff6f:0xc19ca8292899cc73","","Mgmc Repuestos","Mgmc Repuestos - Las Maravillas 40, 2551445 Valparaíso, Viña del Mar, Valparaíso, Chile","-33.0101118","-71.5019034","","","America/Santiago","","ChIJb_8B0OrdiZYRc8yZKCmonME","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689ddead001ff6f:0xc19ca8292899cc73","","Valparaíso, Viña del Mar, Chile","false","false","","Las Maravillas 40 | 2551445 Valparaíso, Viña del Mar | Valparaíso | Chile","Auto repair shop","","","","","","","",""
"0x9689dc6041bf1437:0xb1db10d32ec9303f","+56322151145","Hernández Motores Torquemada - Peugeot","Hernández Motores Torquemada - Peugeot - Cam. Internacional 4030, Viña del Mar, Valparaíso, Chile","-32.9695372","-71.4999153","120","3.7","America/Santiago","http://www.hmotores.cl/","ChIJNxS_QWDciZYRPzDJLtMQ27E","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dc6041bf1437:0xb1db10d32ec9303f","","Viña del Mar, Chile","false","false","","Cam. Internacional 4030 | Viña del Mar | Valparaíso | Chile","Auto repair shop | Hyundai dealer | Motor vehicle dealer | Opel dealer | Peugeot dealer","","","","","","","",""
"0x9689dc39bb9c6ba9:0xbe3a19141f979887","+56942223700","Parabrisas la Antena,Paradero 1 Achupallas.","Parabrisas la Antena,Paradero 1 Achupallas. - Av. Alessandri 56, 2520000 Viña del Mar, Valparaíso, Chile","-32.9998441","-71.51120879999999","73","4.6","America/Santiago","","ChIJqWucuznciZYRh5iXHxQZOr4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dc39bb9c6ba9:0xbe3a19141f979887","","Viña del Mar, Chile","true","true","","Av. Alessandri 56 | 2520000 Viña del Mar | Valparaíso | Chile","Auto glass shop | Auto glass repair service | Auto repair shop","","","","","","","",""
"0x9689e1a0d6933f39:0x18a5649b559d8a49","+56975177604","Detail Viña","Detail Viña - Aspillaga 761, Viña del Mar, Valparaíso, Chile","-33.0349465","-71.58293359999999","5","4.2","America/Santiago","","ChIJOT-T1qDhiZYRSYqdVZtkpRg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689e1a0d6933f39:0x18a5649b559d8a49","","Viña del Mar, Valparaíso, Chile","true","true","","Aspillaga 761 | Viña del Mar, Valparaíso | Chile","Auto body shop","","","","","","","",""
"0x9689ddc91c612acf:0x4035f31cbd03df7c","+56957213954","Alientechcenter Chile","Alientechcenter Chile - Las Magnolias 231, 2551098 Viña del Mar, Valparaíso, Chile","-33.005358199999996","-71.5080231","35","5","America/Santiago","https://www.alientechcenter.cl/","ChIJzyphHMndiZYRfN8DvRzzNUA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689ddc91c612acf:0x4035f31cbd03df7c","","Viña del Mar, Chile","true","true","","Las Magnolias 231 | 2551098 Viña del Mar | Valparaíso | Chile","Chauffeur service | Auto machine shop | Commercial agent | Motorsports store","","","","","","","",""
"0x9689df4b04e34759:0x79e82fef12c291ee","+56973818001","MAD BOBBER GARAGE","MAD BOBBER GARAGE - Mercedes Contador 265, 2550000 Viña del Mar, Valparaíso, Chile","-33.0222838","-71.5082633","","","America/Santiago","","ChIJWUfjBEvfiZYR7pHCEu8v6Hk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689df4b04e34759:0x79e82fef12c291ee","","Viña del Mar, Chile","false","false","","Mercedes Contador 265 | 2550000 Viña del Mar | Valparaíso | Chile","Motorcycle repair shop","","","","","","","",""
"0x9689dd7e8aa43c81:0x12f4b35a5f693d03","+56953321521","TALLER AUTOMOTRIZ JOHANS","TALLER AUTOMOTRIZ JOHANS - Quillota 2067, 2520000 Valparaíso, Viña del Mar, Valparaíso, Chile","-33.0073515","-71.536186","34","4.2","America/Santiago","http://bit.ly/2GMrswW","ChIJgTykin7diZYRAz1pX1qz9BI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd7e8aa43c81:0x12f4b35a5f693d03","","Valparaíso, Viña del Mar, Chile","true","true","","Quillota 2067 | 2520000 Valparaíso, Viña del Mar | Valparaíso | Chile","Auto machine shop","","","","","","","",""
"0x9689dd001eaf7073:0x304762a435a0e6c5","","Rossi Garage","Rossi Garage - Anita Lizana 95, 2551565 Viña del Mar, Valparaíso, Chile","-33.0137036","-71.50144759999999","","","America/Santiago","","ChIJc3CvHgDdiZYRxeagNaRiRzA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd001eaf7073:0x304762a435a0e6c5","","Viña del Mar, Chile","false","false","","Anita Lizana 95 | 2551565 Viña del Mar | Valparaíso | Chile","Motorcycle repair shop","","","","","","","",""
"0x9689ddc042872353:0xeeeb9e946b22a8b6","+56961423904","CleanArt Service","CleanArt Service - 32.961997,-71.509768, 2510000 Concón, Viña del Mar, Valparaíso, Chile","-32.961978099999996","-71.5097084","","","America/Santiago","https://linktr.ee/CleanArt.cl","ChIJUyOHQsDdiZYRtqgia5Se6-4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689ddc042872353:0xeeeb9e946b22a8b6","","Concón, Viña del Mar, Chile","true","true","","32.961997,-71.509768 | 2510000 Concón, Viña del Mar | Valparaíso | Chile","Mechanic","","","","","","","",""
"0x9689ddcf59055ed5:0xc4069010f8a8a6a8","+56981258095","Taller de desabolladura y pintura, Luis Lagos","Taller de desabolladura y pintura, Luis Lagos - Calle dos, 20 Norte, Sta. Inés N°2179, Viña del Mar, Valparaíso, Chile","-33.0071267","-71.5367837","11","4.6","America/Santiago","","ChIJ1V4FWc_diZYRqKao-BCQBsQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689ddcf59055ed5:0xc4069010f8a8a6a8","","Viña del Mar, Chile","true","true","","Calle dos, 20 Norte | Sta. Inés N°2179 | Viña del Mar | Valparaíso, Chile","Auto body shop","","","","","","","",""
"0x9689db297defce07:0x9950da827a616bad","+56929636506","Desarmaduria Ruiz-Tagle","Desarmaduria Ruiz-Tagle - Av. El Parque 510, 2510000 Concón, Valparaíso, Chile","-32.931259499999996","-71.4723389","18","4.4","America/Santiago","https://www.desarmaduriaruiztagle.cl/","ChIJB87vfSnbiZYRrWtheoLaUJk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689db297defce07:0x9950da827a616bad","","Concón, Chile","true","true","","Av. El Parque 510 | 2510000 Concón | Valparaíso | Chile","Auto machine shop","","","","","","","",""
"0x9689dd004a59e45b:0xf68f774700c3cd84","+56992045394","Hugo auto Parts","Hugo auto Parts - 6 Ote. 1395, 2530914 Viña del Mar, Valparaíso, Chile","-33.009254399999996","-71.5419027","1","3","America/Santiago","","ChIJW-RZSgDdiZYRhM3DAEd3j_Y","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd004a59e45b:0xf68f774700c3cd84","","Viña del Mar, Chile","true","true","","6 Ote. 1395 | 2530914 Viña del Mar | Valparaíso | Chile","Auto machine shop","","","","","","","",""
"0x9689dff49c72acb5:0x9a4c074f13c76e0b","+56948178129","Peregrino Garage - Laminas de Seguridad, Wrap y PPF Viña del Mar","Peregrino Garage - Laminas de Seguridad, Wrap y PPF Viña del Mar - Av concon, Sta. Inés 1576, 2200055 Viña del Mar, Valparaíso, Chile","-33.007743399999995","-71.5411282","53","4.5","America/Santiago","http://peregrinogarage.cl/","ChIJtaxynPTfiZYRC27HE08HTJo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dff49c72acb5:0x9a4c074f13c76e0b","","Viña del Mar, Chile","true","true","","Av concon | Sta. Inés 1576 | 2200055 Viña del Mar | Valparaíso, Chile","Auto repair shop | Auto painting | Auto window tinting service | Car security system installer | Car wash | Glass etching service | Vehicle wrapping service | Window tinting service","","","","","","","",""
"0x9689dda1f5c3baad:0xcc52f7f4dc429875","+56957213954","Autel","Autel - Las Magnolias 231, 2551098 Viña del Mar, Valparaíso, Chile","-33.0053324","-71.50800149999999","","","America/Santiago","https://www.autelmaxisys.cl/","ChIJrbrD9aHdiZYRdZhC3PT3Usw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dda1f5c3baad:0xcc52f7f4dc429875","","Viña del Mar, Chile","true","true","","Las Magnolias 231 | 2551098 Viña del Mar | Valparaíso | Chile","Motorsports store | Auto machine shop | Chauffeur service | Commercial agent","","","","","","","",""
"0x9689dd9cc8c12639:0xb4c074774dc83299","+56936962339","Ku Cars and Motorcycles","Ku Cars and Motorcycles - 18 N 1677, 2530984 Viña del Mar, Valparaíso, Chile","-33.0068382","-71.540055","","","America/Santiago","http://www.kucars.cl/","ChIJOSbByJzdiZYRmTLITXd0wLQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd9cc8c12639:0xb4c074774dc83299","","Viña del Mar, Chile","true","true","","18 N 1677 | 2530984 Viña del Mar | Valparaíso | Chile","Auto machine shop","","","","","","","",""
"0x9689dd430ebc6abd:0xda6d183cab60d8a1","+56956872368","Red Llanos Automotriz","Red Llanos Automotriz - Carlos Ibáñez del Campo 2785, Viña del Mar, Valparaíso, Chile","-33.010123","-71.5046163","3","5","America/Santiago","https://www.redllanos.cl/","ChIJvWq8DkPdiZYRodhgqzwYbdo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd430ebc6abd:0xda6d183cab60d8a1","","Viña del Mar, Chile","true","true","","Carlos Ibáñez del Campo 2785 | Viña del Mar | Valparaíso | Chile","Auto machine shop","","","","","","","",""
"0x9689ddc478a3b0a9:0x9db327b6a4781bed","+56935669500","E. Kovacs","E. Kovacs - Av. Benidorm 1174, 2531138 Viña del Mar, Valparaíso, Chile","-33.0090486","-71.5429008","136","4.1","America/Santiago","http://www.kovacs.cl/","ChIJqbCjeMTdiZYR7Rt4pLYns50","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689ddc478a3b0a9:0x9db327b6a4781bed","","Viña del Mar, Chile","true","true","","Av. Benidorm 1174 | 2531138 Viña del Mar | Valparaíso | Chile","Chevrolet dealer | Auto machine shop | Car accessories store","","","","","","","",""
"0x9689dd003ffb638d:0xd0403ca2e5275829","+56722765813","RED BIKERS REÑACA - CON CON","RED BIKERS REÑACA - CON CON - Av Edmundo Eluchans 1737, Viña del Mar, Valparaíso, Chile","-32.958605299999995","-71.5446983","16","4.7","America/Santiago","http://redbikers.cl/","ChIJjWP7PwDdiZYRKVgn5aI8QNA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689dd003ffb638d:0xd0403ca2e5275829","","Viña del Mar, Chile","true","true","","Av Edmundo Eluchans 1737 | Viña del Mar | Valparaíso | Chile","Motorcycle parts store | Battery store | Motorcycle dealer | Outdoor clothing and equipment shop","","","","","","","",""
"0xfa440998670e085:0x10bbfc55bb653b85","+56938987138","Mecánica Concón","","-32.888641899999996","-71.40386","","","America/Santiago","http://mecanicaconcon.tocado.cl/","ChIJheBwhplApA8RhTtlu1X8uxA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0xfa440998670e085:0x10bbfc55bb653b85","","","true","true","","","Mechanic | Service establishment","","","","","","","",""
"0x9689ddc0950445bb:0x319b8f3b20ec06cf","+56227065980","Vitepal Hnos Ltda.","Vitepal Hnos Ltda., ESQUINA AV. ALESSANDRI - CALLE ONCE, 22 Nte. 2451, Viña del Mar, Valparaíso, Chile","-33.002939999999995","-71.54427129999999","311","3.9","America/Santiago","http://www.vitepal.cl/","ChIJu0UElcDdiZYRzwbsIDuPmzE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x9689ddc0950445bb:0x319b8f3b20ec06cf","","Viña del Mar, Chile","true","true","","ESQUINA AV. ALESSANDRI | CALLE ONCE | 22 Nte. 2451 | Viña del Mar, Valparaíso, Chile","Auto glass shop | Auto tune up service | Bicycle rack | Car accessories store | Car alarm supplier | Car stereo store | Lamination service | Luggage store | Screen repair service | Home audio store","","","","","","","",""
